2372,Feminino,18,Inhambane,Primária,Solteiro,27931.78,169.7,72.1,Neutro,26/02/2006,21/10/2025,3,Sim,Necessita revisão
2373, feminino,42,Manica,Primária,Divorciado,59648.13,160.3,67.4,Muito insatisfeito,03/02/1982,25/11/2025,2,Não,Entrevista concluída
2374,Feminino,36,Zambézia,Licenciatura,União de facto,47056.85,184.7,65.6,Neutro,30/10/1988,04/01/2025,4,Sim,Entrevista concluída
2375,Feminino,20,Niassa,Licenciatura,União de facto,28665.96,182.3,83.9,Satisfeito,02/10/2004,11/04/2025,0,Não,Entrevista concluída
2376,Feminino,24,Gaza,Nenhuma,Divorciado,38906.62,156.5,52.8,Neutro,14/10/2000,18/11/2025,2,Sim,Dados confirmados
2377,Masculino,55,Zambézia,Mestrado,Casado,11870.35,161.8,64.6,Neutro,02/04/1969,03/01/2025,6,Sim,Entrevista concluída
2378,Masculino,33,Inhambane,Secundária,Solteiro,69611.49,176.5,72.2,Satisfeito,30/04/1991,01/04/2025,3,Sim,Sem observações
2379,Feminino,18,Zambézia,Técnica,Solteiro,26877.55,158.3,84.5,muito satisfeito,15/03/2006,19/05/2025,3,Sim,Contacto posterior
2380,Feminino,51,Zambézia,Secundária,União de facto,63340.68,164.2,61.8,Muito satisfeito,13/04/1973,13/02/2025,3,Não,Dados confirmados
2381,Feminino,18,Maputo,Secundária,Divorciado,17814.1,165.7,65.4,Neutro,23/06/2006,28/03/2025,2,Não,Entrevista concluída
ID-2382,Feminino,24,Sofala,Nenhuma,Divorciado,59597.72,162.4,45.6,Neutro,17/12/2000,21/10/2025,1,Sim,Entrevista concluída
2383,Masculino,29,Manica,Técnica,União de facto,18380.78,169.3,68.1,Insatisfeito,02/12/1995,25/02/2025,6,Sim,Contacto posterior
2384,Masculino,5,Tete,Secundária,Viúvo,31414.38,175.0,73.6 kg,Neutro,13/10/1981,17/04/2025,2,Sim,Dados confirmados
2385,Masculino,44,Tete,Primária,União de facto,4378.86,147.8,75.5,Muito insatisfeito,09/06/1980,21/04/2025,1,Y,Entrevista concluída
2386,Feminino,40,Zambézia,Técnica,Divorciado,9553.88,171.3,53.9,Muito satisfeito,14/07/1984,22/01/2025,2,Não,Entrevista concluída
2387,Masculino,37,Maputo,Técnica,Solteiro,47309.65,150.9,77.9,Insatisfeito,31/01/1987,16/04/2025,2,Sim,Dados confirmados
2388,Masculino,30,Maputo,Primária,Casado,10599.96,158.9,66.8,Muito insatisfeito,22/05/1994,07/11/2025,3,Sim,Contacto posterior
2389,Masculino,34,Inhambane,Mestrado,União de facto,18946.37,172.0,78.3,Satisfeito,06/03/1990,04/06/2025,2,Não,Contacto posterior
2390,Feminino,32,Cabo Delgado,Licenciatura,Divorciado,39047.2,160.0,56.1,Muito insatisfeito,11/06/1992,17/05/2025,1,Não,Sem observações
2391,Feminino,43,Tete,Secundária,Viúvo,21565.71,160.3,47.2,Satisfeito,29/08/1981,23/04/2025,2,Não,Necessita revisão
2392,Masculino,29,Gaza,Secundária,Casado,33599.86,155.3,89.4,Muito satisfeito,04/08/1995,22/07/2025,5,Não,Contacto posterior
2393,Feminino,55,Zambézia,Secundária,Viúvo,26445.01,157.7,62.6,Muito satisfeito,24/07/1969,19/06/2025,1,Sim,Entrevista concluída
2394,Masculino,26,Zambézia,Primária,Viúvo,19162.36,166.6,55.9,Muito insatisfeito,10/07/1998,27/06/2025,1,Não,Entrevista concluída
2395,Feminino,19,Niassa,Primária,Viúvo,48222.64,175.6,57.6,Insatisfeito,16/06/2005,21/11/2025,1,Não,Dados confirmados
2396,Masculino,23,Maputo,Primária,Viúvo,36609.95,176.5,88.3,Muito satisfeito,22/11/2001,20/07/2025,3,Não,Contacto posterior
2397,Masculino,27,Sofala,Nenhuma,Viúvo,16551.32,160.2,75.2,Neutro,29/10/1997,11/07/2025,1,Não,Entrevista concluída
2398,Masculino,30,Zambézia,Técnica,Casado,16135.11,171.7,63.7,Muito insatisfeito,28/08/1994,17/02/2025,4,Não,Entrevista concluída
2399,Masculino,24,Zambézia,Nenhuma,Divorciado,5825.17,157.7,47.3,Neutro,29/05/2000,03/05/2025,1,Sim,Necessita revisão
2400,Feminino,54,Gaza,Primária,União de facto,22325.21,150.3,89.9,Neutro,15/04/1970,14/04/2025,1,Não,Necessita revisão
2401,Feminino,26,Sofala,Licenciatura,União de facto,12918.15,166.3,69.8,Neutro,03/01/1999,02/03/2025,2,Não,Necessita revisão
2398,Feminino,28,Tete,Secundária,União de facto,38777.69,156.3,71.8,Muito insatisfeito,14/01/1996,21/07/2025,3,Não,Contacto posterior
2403,Masculino,18,Nampula,Licenciatura,Solteiro,38955.33,153.8,79.8,Neutro,2006-04-18,19/10/2025,2,Sim,Entrevista concluída
2404,Feminino,47,Inhambane,Secundária,Viúvo,19490.1,166.3,61.8,Muito insatisfeito,30/04/1977,16/06/2025,2,Sim,Necessita revisão
2405,Masculino,36,Gaza,Primária,União de facto,41465.81,182.9,94.6,Muito satisfeito,16/09/1988,09/05/2025,3,Não,Dados confirmados
2406,Masculino,55,Niassa,Secundária,Divorciado,25556.84,167.0,84.1,Muito satisfeito,15-08-1987,25/05/2025,1,Sim,Dados confirmados
2407,Feminino,39,Gaza,Licenciatura,Divorciado,"15,000",173.1,49.7,Neutro,07/11/1985,21/07/2025,3,Sim,Sem observações
2408,Feminino,21,Tete,Licenciatura,Solteiro,9982.4,151.7,54.2,Satisfeito,24/10/2003,08/06/2025,3,Não,Sem obs.
2409,Masculino,33,Gaza,Licenciatura,casado,14067.48,160.3,65.1,Muito insatisfeito,01/04/1991,26/04/2025,3,Sim,Sem observações
2410,Masculino,42,Tete,Mestrado,Solteiro,8966.11,161.4,63.0,Insatisfeito,21/11/1982,11/01/2025,4,,Necessita revisão
2411,Masculino,50,Tete,Secundária,Viúvo,14199.55,168.0,62.5,Muito insatisfeito,08/02/1974,21/04/2025,3,Não,Necessita revisão
2412,Masculino,18,Zambézia,lic,União de facto,22622.38,156.6,83.6,Neutro,27/08/2006,08/04/2025,2,Sim,Necessita revisão
2413,Feminino,26,Tete,Mestrado,Viúvo,36659.42,183.2,75.5,Neutro,09/05/1998,06/10/2025,4,Não,
2414,Masculino,41,Sofala,Técnica,Viúvo,7944.88,148.2,78.1,Muito satisfeito,17/08/1983,01/28/2025,5,Não,Dados confirmados
2415,Feminino,32,Manica,Licenciatura,Viúvo,9070.17,163.7,51.0,Satisfeito,11/08/1992,01/12/2025,0,Não,Necessita revisão
2416,Masculino,37,Cabo Delgado,Secundária,Divorciado,10064.4,150.9,35.4,Muito insatisfeito,20/08/1987,24/03/2025,2,Não,Sem observações
2417,Masculino,24,Inhambane,Secundária,Divorciado,38717.17,149.3,55.7,Muito satisfeito,18/02/2000,20/11/2025,4,Não,Sem observações
2418,Masculino,47,Manica,Licenciatura,Casado,31932.13,168.5,49.0,Satisfeito,04/03/1977,06/04/2025,5,Não,Necessita revisão
2419,Feminino,19,Tete,Primária,Solteiro,11076.02,165.4,96.7,Insatisfeito,25/06/2005,01/12/2025,2,Não,Necessita revisão
2420,Masculino,44,Manica,Técnica,Divorciado,11664.45,163.8,67.7,Neutro,27/04/1980,23/09/2025,3,Não,Entrevista concluída
2421,Masculino,29,Inhambane,Licenciatura,Viúvo,31100.04,154.1,44.7,Insatisfeito,27/10/1995,11/12/2025,2,Sim,Dados confirmados
2422,Masculino,37,Inhambane,Mestrado,Solteiro,,154.1,61.2,6,17/02/1987,18/11/2025,1,Sim,Dados confirmados
2423,Feminino,32,Tete,Licenciatura,União de facto,22194.53,181.7,53.2,Muito satisfeito,24/05/1992,04/12/2025,0,Sim,Dados confirmados
2424,Feminino,49,Niassa,Mestrado,União de facto,33518.13,175.7,83.1,Satisfeito,28/08/1975,02/12/2025,-1,Sim,Sem observações
2425,Feminino,38,Tete,Licenciatura,Divorciado,11329.91,-10,59.9,Neutro,08/12/1986,24/02/2025,1,Sim,Contacto posterior
2426,Feminino,20,Tete,Licenciatura,Divorciado,8712.84,169.4,74.4,Neutro,24/05/2004,21/03/2025,2,Não,Dados confirmados
2427,Feminino,30,Nampula,Primária,União de facto,12848.49,171.5,46.3,Muito insatisfeito,17/01/1994,26/04/2025,2,Não,Entrevista concluída
2428,Feminino,47,Niassa,Secundária,Casado,44457.73,151.3,46.5,Insatisfeito,26/08/1977,14/10/2025,3,Não,Entrevista concluída
2429,Masculino,35,Gaza,Secundária,Divorciado,15159.09,160.5,72.5,Insatisfeito,16/02/1989,03/07/2025,0,Sim,Entrevista concluída
2430,Feminino,32,Gaza,Secundária,Casado,53159.46,173.8,99.8,Muito satisfeito,21/02/1992,15/09/2025,1,Não,Necessita revisão
2431,Feminino,27,Niassa,Licenciatura,Divorciado,18246.63,147.0,62.3,Neutro,09/02/1997,05/04/2025,2,Sim,Dados confirmados
2432,Feminino,43,Inhambane,Técnica,Solteiro,18708.56,188.8,76.0,Muito insatisfeito,03/04/1981,09/11/2025,2,Sim,Dados confirmados
2433,Feminino,37,Gaza,Licenciatura,Solteiro,19072.68,170.1,74.0,Satisfeito,07/09/1987,20/09/2025,2,Sim,Entrevista concluída
2434,Feminino,41,Nampula,Licenciatura,União de facto,26647.18,170.6,69.9,Muito satisfeito,04/04/1983,13/08/2025,6,Não,Sem observações
2435,Masculino,18,Sofala,Secundária,União de facto,40007.47,163.0,64.0,Neutro,04/05/2006,22/12/2025,0,Não,Dados confirmados
2436,Feminino,23,Cabo Delgado,Primária,União de facto,36626.95,171.7,76.6,Muito satisfeito,27/07/2001,11/05/2025,2,Sim,Dados confirmados
2437,Feminino,38,Niassa,Licenciatura,Viúvo,14557.85,173.7,73.6,Insatisfeito,29/09/1986,18/10/2025,3,Não,Sem observações
2438,Masculino,41,Sofala,Licenciatura,Viúvo,29429.2,171.4,63.9,Insatisfeito,30/03/1983,31/03/2025,2,sim,Dados confirmados
2439,X,25,Cabo Delgado,Secundária,Divorciado,17678.33,170.9,76.9,,13/09/1999,02/06/2025,2,Não,Sem observações
2440,Feminino,45,Sofala,Secundária,Solteiro,17022.48,172.8,57.1,Muito Satisfeito,25/03/1979,13/12/2025,6,Não,Sem observações
2441,Masculino,18,Niassa,Primária,União de facto,10492.05,164.4,78.7,Muito insatisfeito,18/01/2006,08/10/2025,3,Não,Entrevista concluída
3264,Masculino,31,Zambézia,Licenciatura,Solteiro,43910.23,164.8,57.5,Muito insatisfeito,08/11/1993,22/10/2025,2,Não,Contacto posterior
2443,Masculino,18,Zambézia,Mestrado,União de facto,37616.9,168.2,52.7,Muito insatisfeito,09/04/2006,08/08/2025,1,Sim,Contacto posterior
2444,Masculino,41,Zambézia,Licenciatura,Solteiro,37572.3,168.1,57.5,Neutro,02/06/1983,02/10/2025,4,Sim,Contacto posterior
2445,Feminino,18,Maputo,Secundária,Solteiro,16546.62,158.8,69.5,Neutro,15/05/2006,07/12/2025,4,Sim,Contacto posterior
2446,Masculino,60,Inhambane,Técnica,Divorciado,12095.53,161.9,71.9,Neutro,26/09/1964,01/04/2025,1,Sim,Dados confirmados
2447,Feminino,62,Manica,Secundária,Divorciado,19441.51,156.6,50.9,Insatisfeito,09/02/1962,05/04/2025,3,Sim,Entrevista concluída
2448,Masculino,38,Inhambane,Primária,Solteiro,8815.01,161.8,83.8,Muito satisfeito,23/02/1986,29/03/2025,4,Não,Sem observações
2449,Masculino,36,Manica,Nenhuma,Solteiro,13472.91,169.8,66.7,Muito satisfeito,14/03/1988,10/10/2025,2,Sim,Dados confirmados
2450,Masculino,26,Nampula,Secundária,Solteiro,22977.38,157.9,90.0,Satisfeito,12/11/1998,05/05/2025,1,Não,Contacto posterior
2451,Feminino,31,Tete,Secundária,Casado,31097.52,161.8,67.1,Muito satisfeito,26/05/1993,24/03/2025,2,Sim,sem observacao
2452,Feminino,22,Nampula,Primária,Casado,11967.99,158.6,72.0,Satisfeito,14/03/2002,05/09/2025,3,Não,Necessita revisão
2453,Masculino,18,Cabo Delgado,Primária,Solteiro,13221.78,178.3,86.2,Insatisfeito,06/09/2006,,1,Não,Dados confirmados
2454,Feminino,28,Nampula,Primária,Divorciado,52231.67,162.5,71.5,Muito insatisfeito,19/01/1996,04/06/2025,1,Não,Entrevista concluída
2455,Masculino,21,Manica,Secundária,Solteiro,29959.56,156.9,77.4,Muito insatisfeito,08/12/2003,17/10/2025,2,Sim,Entrevista concluída
2456,Masculino,38,Manica,Licenciatura,,14873.98,168.4,58.7,Muito insatisfeito,09/08/1986,27/08/2025,2,Não,Contacto posterior
2457,Feminino,22,Niassa,Primária,União de facto,3691.69,188.1,61.5,Insatisfeito,21/09/2002,13/03/2025,1,Sim,Entrevista concluída
2458,Masculino,35,Tete,Secundária,Viúvo,31543.43,174.2,91.4,Satisfeito,23/11/1989,10/07/2025,4,Não,Sem observações
2459,Masculino,32,Nampula,Secundária,Solteiro,14757.4,160.0,42.7,Muito insatisfeito,16/11/1992,04/12/2025,4,Não,Necessita revisão
2460,Feminino,44,Manica,Licenciatura,Casado,27434.0,153.4,75.8,Muito insatisfeito,24/10/1980,27/08/2025,0,Não,Contacto posterior
2461,Masculino,21,Sofala,Primária,Divorciado,17651.5,154.8,250,Insatisfeito,04/01/2003,29/08/2025,1,Não,Dados confirmados
2462,Feminino,35,Cabo Delgado,Secundária,União de facto,23982.66,166.5,62.8,Satisfeito,13/05/1989,22/03/2025,2,Sim,Sem observações
2463,Masculino,18,Maputo,Mestrado,Divorciado,11110.73,152.0,74.9,Muito insatisfeito,25/02/2006,31/08/2025,1,Não,Sem observações
2464,Feminino,34,Nampula,Secundária,Casado,15757.19,155.2,103.5,Muito insatisfeito,22/08/1990,02/01/2025,3,Sim,Necessita revisão
2465,Masculino,52,Tete,Nenhuma,União de facto,6536.34,169.8,69.5,Neutro,02/09/1972,20/05/2025,4,Não,Necessita revisão
2466,Feminino,58,Zambézia,Nenhuma,Solteiro,15748.61,164.6,70.6,Satisfeito,12/06/1966,01/02/2025,0,Não,Entrevista concluída
2467,Feminino,35,Cabo Delgado,Técnica,Divorciado,18139.54,163.5,47.9,Insatisfeito,20/03/1989,17/01/2025,3,Sim,Dados confirmados
2468,Feminino,49,Inhambane,Secundária,Casado,11201.78,166.3,50.8,Muito insatisfeito,19/03/1975,27/11/2025,2,Não,Contacto posterior
2469,Feminino,52,Inhambane,Primária,Solteiro,12993.94,165.1,53.6,Satisfeito,28/06/1972,18/03/2025,3,Sim,Necessita revisão
2470,Feminino,21,Cabo Delgado,Secundária,União de facto,34575.24,153.2,62.0,Neutro,26/04/2003,03/05/2025,0,Sim,Sem observações
2471,Masculino,31,Maputo,Licenciatura,Divorciado,14390.78,165.3,35.0,Muito satisfeito,22/06/1993,06/06/2025,2,Sim,Dados confirmados
2472,Masculino,55,Sofala,Nenhuma,Viúvo,13667.91,144.5,66.3,Satisfeito,17/01/1969,24/05/2025,1,Não,Contacto posterior
2473,Feminino,18,Cabo Delgado,Licenciatura,Divorciado,15980.23,178.3,61.8,Neutro,12/10/2006,20/07/2025,1,Não,Contacto posterior
2474,Feminino,18,Sofala,Primária,Casado,15171.83,165.3,60.5,Satisfeito,02/05/2006,12/02/2025,1,Não,Entrevista concluída
2475,Masculino,22,Gaza,Primária,Divorciado,17361.63,154.1,78.5,Satisfeito,20/06/2002,26/04/2025,0,Sim,Dados confirmados
2476,Feminino,31,Sofala,Secundária,Divorciado,15019.18,172.0,87.3,Muito insatisfeito,20/07/1993,28/07/2025,2,Não,Entrevista concluída
2477,Masculino,46,Inhambane,Secundária,Viúvo,15036.3,179.3,61.2,Insatisfeito,13/01/1978,24/01/2025,2,Sim,Dados confirmados
2478,Feminino,34,Cabo Delgado,Mestrado,União de facto,42700.51,155.8,79.4,Muito satisfeito,11/12/1990,15/05/2025,3,Sim,Necessita revisão
2479,Feminino,19,Inhambane,LIC,Viúvo,12288.82,179.5,62.0,Muito satisfeito,08/02/2005,10/03/2025,3,Não,Entrevista concluída
2480,Feminino,50,Niassa,Licenciatura,Casado,8527.36,146.6,88.9,Satisfeito,29/10/1974,17/02/2025,3,Sim,Dados confirmados
2481,Feminino,31,Niassa,Primária,União de facto,16254.13,159.6,75.0,Satisfeito,22/10/1993,28/11/2025,1,Não,Sem observações
2482,Feminino,20,Niassa,Licenciatura,Casado ,45637.66,173.5,74.0,Neutro,15/06/2004,17/07/2025,4,Sim,Entrevista concluída
2483,Masculino,41,Cabo Delgado,Licenciatura,Separado,22839.05,170.6,65.4,Neutro,18/10/1983,09/09/2025,1,Sim,Contacto posterior
2484,Masculino,45,Tete,Licenciatura,União de facto,8868.72,162.8,71.0,Insatisfeito,11/07/1979,25/04/2025,3,Não,Sem observações
2485,Masculino,21,Cabo Delgado,Secundária,União de facto,9812.82,156.4,46.6,Insatisfeito,12/05/2003,09/02/2025,1,Sim,Sem observações
2486,fem,45,Nampula,Secundária,Casado,39397.01,158.2,69.2,Muito satisfeito,28/01/1979,23/08/2025,2,Não,Contacto posterior
2487,Feminino,41,Zambézia,Primária,Casado,22158.36,167.1,85.4,Muito satisfeito,10/05/1983,07/03/2025,3,Não,Necessita revisão
2488,Feminino,32,Zambézia,Secundária,União de facto,12000.44,162.4,65.5,Muito satisfeito,27/09/1992,29/01/2025,0,Não,Entrevista concluída
2489,Masculino,18,Zambézia,Nenhuma,Viúvo,-500,155.3,78.5,Neutro,11/08/2006,29/01/2025,5,Sim,Necessita revisão
2490,Feminino,35,Niassa,Secundária,União de facto,MZN 15000,168.0,58.0,Satisfeito,15/07/1989,30/08/2025,2,Sim,Dados confirmados
2491,Masculino,40,Manica,Primária,Divorciado,22468.96,176.1,86.7,Muito insatisfeito,27/07/1984,03/02/2025,2,sim,Sem observações
2492,Feminino,30,Gaza,Licenciatura,Casado,11629.53,177.3,83.8,Neutro,1994-01-15,20/12/2025,3,Não,Dados confirmados
2493,Feminino,47,Maputo,Nenhuma,Divorciado,7879.7,168.2,48.9,Neutro,14/05/1977,28/08/2025,1,Sim,Dados confirmados
2494,Masculino,41,Manica,Técnica,Solteiro,18270.27,169.2,70.9,Neutro,04/01/1983,28/04/2025,2,Não,Sem obs.
2495,Masculino,18,Inhambane,Primária,Solteiro,13614.19,158.2,85.7,Muito satisfeito,16/06/2006,14/11/2025,6,Sim,Sem observações
2496,Masculino,37,Niassa,Primária,Casado,18636.56,160.7,64.2,Muito insatisfeito,10/12/1987,01/12/2025,3,Sim,Dados confirmados
2497,Masculino,27,Gaza,Secundária,União de facto,8484.31,153.9,73.1,Neutro,07/08/1997,26/09/2025,4,Sim,Dados confirmados
2498,Feminino,53,Maputo,Secundária,Divorciado,13684.03,166.5,88.2,Satisfeito,23/01/1971,09/07/2025,3,Não,Sem observações
2499,Feminino,43,Sofala,Licenciatura,Solteiro,19432.45,159.8,84.5,Neutro,24/11/1981,31/07/2025,4,Sim,Entrevista concluída
2500,Masculino,45,Niassa,Licenciatura,União de facto,16368.73,160.4,58.9,Muito satisfeito,04/01/1979,20/12/2025,0,Não,Dados confirmados
2501,Masculino,28,Tete,Licenciatura,Casado,32162.09,152.6,70.1,satisfeito ,19/10/1996,19/05/2025,1,Sim,Contacto posterior
2502,Feminino,34,Manica,Secundária,Solteiro,26950.15,"167,2",77.6,Insatisfeito,05/06/1990,17/04/2025,0,Sim,Necessita revisão
2503,Masculino,31,Inhambane,Licenciatura,Solteiro,9510.48,148.6,80.4,Neutro,23/02/1993,29/01/2025,5,Não,Entrevista concluída
2504,Masculino,69,Niassa,Mestrado,Casado,40001.87,191.1,65.7,Neutro,25/04/1955,26/07/2025,2,Não,Contacto posterior
2505,Masculino,46,Zambézia,Secundária,Divorciado,15845.94,157.1,67.8,Muito insatisfeito,02/01/1979,03/06/2025,3,Não,Entrevista concluída
2506,Masculino,18,Gaza,Primária,Casado,43935.94,169.7,45.1,Satisfeito,18/09/2006,10/02/2025,1,Unknown,Necessita revisão
2507,Masculino,29,Tete,Nenhuma,Viúvo,104736.11,169.2,60.9,Neutro,01/07/1995,15/06/2025,3,Sim,Contacto posterior
2508,Feminino,26,Inhambane,Técnica,Divorciado,34654.08,144.6,75.5,Insatisfeito,28/05/1998,16/03/2025,3,Não,Necessita revisão
2509,Feminino,18,Nampula,Técnica,União de facto,13396.46,171.4,35.5,Muito satisfeito,29/10/2006,05/01/2025,1,Sim,Entrevista concluída
2510,Masculino,34,Zambézia,Licenciatura,Casado,18544.25,175.2,,Satisfeito,19/11/1990,03/08/2025,3,Não,Contacto posterior
2511,Feminino,44,Maputo,Secundária,Solteiro,24721.85,156.0,61.3,Muito insatisfeito,20/01/1980,28/03/2025,1,Não,Necessita revisão
2512,Masculino,41,Manica,Desconhecido,Divorciado,4375.18,175.3,47.9,Muito satisfeito,01/07/1983,06/12/2025,1,Não,Sem observações
2513,Feminino,46,Cabo Delgado,Secundária,Casado,17162.7,177.4,51.7,Insatisfeito,30/04/1978,27/02/2025,1,Sim,Necessita revisão
2514,Masculino,21,Inhambane,Licenciatura,Divorciado,9549.96,164.2,51.5,Satisfeito,25/12/2003,28/06/2025,0,Sim,Sem observações
2515,Feminino,18,Zambézia,Secundária,Casado,12130.16,171.8,90.0,Neutro,27/12/2006,13/07/2025,4,Não,Necessita revisão
2516,Masculino,35,Sofala,Licenciatura,Viúvo,23824.42,171.8,74.3,Neutro,08/08/1989,05/10/2025,3,Não,Necessita revisão
2517,Masculino,51,Manica,Primária,Viúvo,30348.21,173.5,56.2,Satisfeito,13/01/1973,06/10/2025,3,Não,Entrevista concluída
2518,Masculino,31,Nampula,Secundária,Divorciado,10172.9,149.4,55.9,Neutro,14/02/1993,23/09/2025,3,Não,Necessita revisão
2519,Masculino,,Manica,Primária,Casado,11111.8,158.3,49.9,Neutro,21/11/1988,19/12/2025,1,Sim,Dados confirmados
2520,Feminino,24,Nampula,Secundária,União de facto,12001.32,170.3,64.3,Muito insatisfeito,03/09/2000,20/11/2025,3,Não,Contacto posterior
2521,Feminino,41,Niassa,Licenciatura,Viúvo,10641.81,184.5,91.5,Insatisfeito,08/06/1983,22/09/2025,2,Não,Dados confirmados
2522,Feminino,35,Nampula,Primária,Solteiro,11318.37,45,58.5,Muito satisfeito,19/06/1989,09/04/2025,0,Não,Contacto posterior
2523,Masculino,42,Zambézia,Secundária,Casado,11621.63,157.8,58.6,Satisfeito,12/09/1982,11/01/2025,2,Não,Sem observações
2524,Masculino,43,Niassa,Primária,Casado,15219.9,161.5,65.1,Neutro,26/08/1981,22/02/2025,1,Sim,Sem observações
2525,Masculino,23,Niassa,Secundária,Casado,33456.28,172.4,95.0,Insatisfeito,19/11/2001,08/02/2025,20,Sim,Necessita revisão
2526,Feminino,59,Tete,Mestrado,Viúvo,10194.38,155.9,54.3,Neutro,26/06/1965,25/06/2025,4,Sim,Sem observações
2527,Masculino,23,Niassa,Mestrado,União de facto,71595.4,176.0,62.2,Insatisfeito,01/05/2001,03/08/2025,4,Não,Sem observações
2528,Masculino,18,Cabo Delgado,Licenciatura,Casado,36447.64,165.3,57.9,Muito insatisfeito,07/01/2006,09/10/2025,5,Não,Dados confirmados
2529,Feminino,23,Inhambane,Licenciatura,Divorciado,11309.66,157.1,73.1,Satisfeito,14/04/2001,11/06/2025,6,Não,Entrevista concluída
2530,Feminino,29,Gaza,Primária,Divorciado,22723.77,166.8,60.2,Satisfeito,20/05/1995,28/04/2025,1,Não,Sem observações
2531,Masculino,21,Sofala,Técnica,Divorciado,33106.4,182.9,53.9,Insatisfeito,28/03/2003,02/01/2025,2,Não,Necessita revisão
2532,Feminino,21,,Licenciatura,Casado,17860.04,180.3,69.1,Insatisfeito,32/13/1985,27/02/2025,2,Não,Contacto posterior
2533,Feminino,-3,Cabo Delgado,Licenciatura,Divorciado,21420.4,173.8,43.1 kg,Satisfeito,20/01/2006,15/09/2025,2,Sim,Dados confirmados
2534,,33,Sofala,Licenciatura,Divorciado,17914.69,162.6,73.9,Satisfeito,15/10/1991,01/01/2027,5,Não,Sem observações
2535,Feminino,44,Niassa,Técnica,União de facto,15011.5,164.8,66.9,Insatisfeito,08/11/1980,27/05/2025,2,Não,Entrevista concluída
2536,Feminino,53,Gaza,Primária,Divorciado,999999,176.3,70.9,Neutro,19/09/1971,22/06/2025,1,Sim,Contacto posterior
2537,Feminino,31,Tete,Técnica,Solteiro,13207.98,163.1,80.5,Insatisfeito,07/10/1993,26/05/2025,2,Sim,N/A
2538,Masculino,18,Gaza,Secundária,Solteiro,24148.05,179.9,76.1,Muito insatisfeito,02/06/2006,04/06/2025,1,Não,Necessita revisão
2539,Masculino,29,Tete,Primária,Casado,23277.1,156.7,61.4,Muito insatisfeito,04/11/1995,19/06/2025,3,Sim,Contacto posterior
2540,Feminino,34,Nampula,Secundária,Casado,19339.54,169.0,62.5,Muito satisfeito,10/01/1990,13/08/2025,3,Sim,???
2541,Feminino,43,Nampula,Mestrado,Divorciado,10535.09,159.4,67.5,Muito satisfeito,13/02/1981,05/06/2025,0,Não,Dados confirmados
2542,Feminino,32,Maputo,Técnica,Viúvo,9782.6,160.4,77.8,Satisfeito,06/04/1992,22/07/2025,0,Sim,Contacto posterior
2543,Masculino,31,Manica,Licenciatura,Divorciado,14859.2,165.6,66.2,Muito insatisfeito,28/11/1993,27/08/2025,3,Sim,Contacto posterior
2544,Feminino,29,Nampula,Primária,Viúvo,25615.05,178.7,83.9,Satisfeito,09/08/1995,16/10/2025,3,SIM,Sem observações
2545,Masculino,27,Niassa,Licenciatura,União de facto,6352.93,174.6,50.6,Neutro,12/11/1997,23/11/2025,1,Sim,Sem observações
2546,Feminino,36,Sofala,lic,Casado,27144.15,172.7,61.4,Insatisfeito,24/10/1988,18/06/2025,3,Não,Entrevista concluída
2547,Feminino,20,Tete,Secundária,União de facto,58779.93,159.9,61.0,Satisfeito,14/03/2004,11/12/2025,4,Sim,Entrevista concluída
2548,Feminino,40,Zambézia,Secundária,Divorciado,119578.3,155.0,62.8,Muito satisfeito,20/04/1984,17/03/2025,4,Não,Dados confirmados
2549,Masculino,52,Manica,Mestrado,Divorciado,25419.63,153.8,72.0,Neutro,13/01/1972,11/03/2025,5,Sim,Necessita revisão
2550,Feminino,28,Cabo Delgado,Licenciatura,Viúvo,17179.53,177.5,50.7,Satisfeito,08/03/1996,16/10/2025,1,Sim,Contacto posterior
2551,Feminino,18,Gaza,Mestrado,Divorciado,8624.29,162.6,68.8,Neutro,11/03/2006,30/12/2025,0,Não,Entrevista concluída
2552,Feminino,39,Maputo,Primária,Casado,17578.52,156.1,67.4,Neutro,22/09/1985,03/05/2025,4,Sim,Sem observações
2553,Feminino,37,Niassa,Primária,União de facto,7260.1,168.3,71.3,Neutro,11/11/1987,25/01/2025,1,Sim,Contacto posterior
2554,Feminino,22,Gaza,Primária,União de facto,11190.3,168.1,60.0,Insatisfeito,05/03/2002,05/03/2025,0,Sim,Entrevista concluída
2555,Masculino,23,Sofala,Licenciatura,solteiro,13517.47,166.5,78.6,Insatisfeito,30/09/2001,16/02/2025,1,Sim,Dados confirmados
2556,Masculino,57,Sofala,Secundária,Viúvo,22908.48,145.7,93.0,Satisfeito,23/04/1967,10/16/2025,3,Não,Dados confirmados
2557,Feminino,49,Nampula,Mestrado,União de facto,9845.76,169.9,78.0,Neutro,28/08/1975,20/09/2025,3,Não,Dados confirmados
2558,Feminino,34,Sofala,Secundária,Viúvo,7915.5,164.4,58.2,Satisfeito,11/11/1990,01/12/2025,7,Não,Sem observações
2559,Masculino,34,Zambézia,Secundária,União de facto,25871.78,164.1,57.2,Muito insatisfeito,22/06/1990,11/05/2025,2,Sim,Entrevista concluída
2560,Masculino,23,Sofala,Secundária,União de facto,13575.98,165.7,80.2,Neutro,09/01/2001,15/06/2025,3,Não,Sem observações
2561,Masculino,30,Tete,Secundária,União de facto,30883.64,167.7,63.5,Insatisfeito,09/09/1994,24/10/2025,5,Não,Sem observações
